Name,Price,Image,Link
"SAMSUNG Galaxy A25 5G (Blue, 256 GB)","₹29,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/y/z/galaxy-a25-5g-sm-a256ezbgins-samsung-original-imagwkguwgay9hgj.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-a25-5g-blue-256-gb/p/itmd15076d2a4ee2?pid=MOBGWD85EFMNET7K&lid=LSTMOBGWD85EFMNET7KBYYG89&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_5_111&otracker=search&otracker1=search&fm=organic&iid=5b56d080-7633-41d3-9d60-32cd0bc7a4f2.MOBGWD85EFMNET7K.SEARCH&ppt=None&ppn=None&ssid=vj7xboku4w0000001705741496107&qH=f86e97a4fe2b10a6
"OPPO F21 Pro (Cosmic Black, 128 GB)","₹25,199",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/g/j/f21-pro-cph2363-oppo-original-imagtchatgjwwchr.jpeg?q=70,https://www.flipkart.com/oppo-f21-pro-cosmic-black-128-gb/p/itm8d222145274ee?pid=MOBGTCNBMZZMDST4&lid=LSTMOBGTCNBMZZMDST44K3F9R&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_5_112&otracker=search&otracker1=search&fm=organic&iid=5b56d080-7633-41d3-9d60-32cd0bc7a4f2.MOBGTCNBMZZMDST4.SEARCH&ppt=None&ppn=None&ssid=vj7xboku4w0000001705741496107&qH=f86e97a4fe2b10a6
"vivo V23 5G (Stardust Black, 128 GB)","₹25,999",https://rukminim2.flixcart.com/image/312/312/ky0g58w0/mobile/c/a/v/-original-imagabvq2zhfb2fk.jpeg?q=70,https://www.flipkart.com/vivo-v23-5g-stardust-black-128-gb/p/itmd61cca4e5dbc8?pid=MOBGA25PA8FHSKGP&lid=LSTMOBGA25PA8FHSKGPOBARO2&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_5_113&otracker=search&otracker1=search&fm=organic&iid=5b56d080-7633-41d3-9d60-32cd0bc7a4f2.MOBGA25PA8FHSKGP.SEARCH&ppt=None&ppn=None&ssid=vj7xboku4w0000001705741496107&qH=f86e97a4fe2b10a6
"Redmi K20 Pro (Flame Red, 128 GB)","₹26,999",https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/m/6/z/redmi-k20-pro-na-original-imafgb4yzvmbfewa.jpeg?q=70,https://www.flipkart.com/redmi-k20-pro-flame-red-128-gb/p/itmfg7uysw6gs55a?pid=MOBFG7UYFKHFKBNB&lid=LSTMOBFG7UYFKHFKBNBRTZSDI&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_5_114&otracker=search&otracker1=search&fm=organic&iid=5b56d080-7633-41d3-9d60-32cd0bc7a4f2.MOBFG7UYFKHFKBNB.SEARCH&ppt=None&ppn=None&ssid=vj7xboku4w0000001705741496107&qH=f86e97a4fe2b10a6
"vivo V25 5G (Surfing Blue, 256 GB)","₹27,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/6/i/-original-imagg4kcj7ew4xgh.jpeg?q=70,https://www.flipkart.com/vivo-v25-5g-surfing-blue-256-gb/p/itmffe78d3bdf04d?pid=MOBGHR4JMT5UVZPZ&lid=LSTMOBGHR4JMT5UVZPZ3Z3HWU&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_5_115&otracker=search&otracker1=search&fm=organic&iid=5b56d080-7633-41d3-9d60-32cd0bc7a4f2.MOBGHR4JMT5UVZPZ.SEARCH&ppt=None&ppn=None&ssid=vj7xboku4w0000001705741496107&qH=f86e97a4fe2b10a6
"POCO X5 Pro 5G (Astral Black, 128 GB)","₹25,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,https://www.flipkart.com/poco-x5-pro-5g-astral-black-128-gb/p/itm1f27d5ae38ed2?pid=MOBGMDKQX7HV4MAH&lid=LSTMOBGMDKQX7HV4MAHLKBGDT&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_5_116&otracker=search&otracker1=search&fm=organic&iid=5b56d080-7633-41d3-9d60-32cd0bc7a4f2.MOBGMDKQX7HV4MAH.SEARCH&ppt=None&ppn=None&ssid=vj7xboku4w0000001705741496107&qH=f86e97a4fe2b10a6
"realme 10 Pro+ 5G (Hyperspace, 128 GB)","₹25,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/q/k/-original-imagkp8f9vrfqtfg.jpeg?q=70,https://www.flipkart.com/realme-10-pro-5g-hyperspace-128-gb/p/itmd32a2fec1fb60?pid=MOBGK8WZAAWCVVGZ&lid=LSTMOBGK8WZAAWCVVGZSRDO9R&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_5_117&otracker=search&otracker1=search&fm=organic&iid=5b56d080-7633-41d3-9d60-32cd0bc7a4f2.MOBGK8WZAAWCVVGZ.SEARCH&ppt=None&ppn=None&ssid=vj7xboku4w0000001705741496107&qH=f86e97a4fe2b10a6
"SAMSUNG Galaxy S20 FE 5G (Cloud Mint, 128 GB)","₹27,479",https://rukminim2.flixcart.com/image/312/312/kg15ocw0/mobile/f/q/g/samsung-galaxy-s20-fe-sm-g780fzgnins-original-imafwd2jzgfdejgc.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-s20-fe-5g-cloud-mint-128-gb/p/itmb77a10e5c7df4?pid=MOBGHDXJCCCBSF5R&lid=LSTMOBGHDXJCCCBSF5RM0C3TW&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_5_118&otracker=search&otracker1=search&fm=organic&iid=5b56d080-7633-41d3-9d60-32cd0bc7a4f2.MOBGHDXJCCCBSF5R.SEARCH&ppt=None&ppn=None&ssid=vj7xboku4w0000001705741496107&qH=f86e97a4fe2b10a6
"REDMI K50i 5G (Phantom Blue, 128 GB)",,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/n/x/-original-imagq35cmzgcwgdd.jpeg?q=70,https://www.flipkart.com/redmi-k50i-5g-phantom-blue-128-gb/p/itm7e8ccc2414510?pid=MOBGHDXFSMTJAKG3&q=smartphone+under+30000&store=tyy%2F4io&srno=s_5_119&otracker=search&otracker1=search&fm=organic&iid=5b56d080-7633-41d3-9d60-32cd0bc7a4f2.MOBGHDXFSMTJAKG3.SEARCH&ppt=None&ppn=None&ssid=vj7xboku4w0000001705741496107&qH=f86e97a4fe2b10a6
"OnePlus 10R 5G (Prime Blue, 128 GB)","₹28,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/c/g/10r-5g-cph2423-oneplus-original-imaggjmqyhvutg8w.jpeg?q=70,https://www.flipkart.com/oneplus-10r-5g-prime-blue-128-gb/p/itmccf45a394ea16?pid=MOBGGJMR6SNFJ7H7&lid=LSTMOBGGJMR6SNFJ7H75RLZ9I&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_5_120&otracker=search&otracker1=search&fm=organic&iid=5b56d080-7633-41d3-9d60-32cd0bc7a4f2.MOBGGJMR6SNFJ7H7.SEARCH&ppt=None&ppn=None&ssid=vj7xboku4w0000001705741496107&qH=f86e97a4fe2b10a6
"realme X7 Pro 5G (Fantasy, 128 GB)","₹29,999",https://rukminim2.flixcart.com/image/312/312/kklhbbk0/mobile/j/w/l/x7-pro-rmx2121-realme-original-imafzwfyvjz6ytvu.jpeg?q=70,https://www.flipkart.com/realme-x7-pro-5g-fantasy-128-gb/p/itmd2848609bbe77?pid=MOBFZHDZSVE7B7SZ&lid=LSTMOBFZHDZSVE7B7SZI4CRXT&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_121&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBFZHDZSVE7B7SZ.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"Mi 10T Pro (Cosmic Black, 128 GB)","₹47,999",https://rukminim2.flixcart.com/image/312/312/kg6vfrk0/mobile/e/s/6/mi-10t-pro-mzb07zdin-original-imafwhbrythgcddt.jpeg?q=70,https://www.flipkart.com/mi-10t-pro-cosmic-black-128-gb/p/itm5ff5455fec520?pid=MOBFWAFZASEEEES6&lid=LSTMOBFWAFZASEEEES6FME6S3&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_122&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBFWAFZASEEEES6.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"SAMSUNG Galaxy M52 5G (Icy Blue, 128 GB)","₹23,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/w/h/-original-imag7zx66vpkp9mg.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-m52-5g-icy-blue-128-gb/p/itm012d4b1cacab3?pid=MOBGHDXFEE9SMPVF&lid=LSTMOBGHDXFEE9SMPVFCIA5GU&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_123&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGHDXFEE9SMPVF.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"SAMSUNG Galaxy A25 5G (Blue, 128 GB)","₹26,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/y/z/galaxy-a25-5g-sm-a256ezbgins-samsung-original-imagwkguwgay9hgj.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-a25-5g-blue-128-gb/p/itmd4ae38b85f148?pid=MOBGWD85YTHZCGPU&lid=LSTMOBGWD85YTHZCGPUARWXNU&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_124&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGWD85YTHZCGPU.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"Xiaomi 11i Hypercharge 5G (Pacific Pearl, 128 GB)","₹26,999",https://rukminim2.flixcart.com/image/312/312/ky7lci80/mobile/y/0/v/-original-imagagf6reaugwfw.jpeg?q=70,https://www.flipkart.com/xiaomi-11i-hypercharge-5g-pacific-pearl-128-gb/p/itm495eaae251d5b?pid=MOBG9QWVHHSZS9HY&lid=LSTMOBG9QWVHHSZS9HYP30X9H&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_125&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBG9QWVHHSZS9HY.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"OPPO F19 Pro (Crystal Silver, 256 GB)","₹25,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/x/0/-original-imaggvy34uxyxnzz.jpeg?q=70,https://www.flipkart.com/oppo-f19-pro-crystal-silver-256-gb/p/itmf3153ba8dbf1a?pid=MOBGYV9VFD8HTPZ4&lid=LSTMOBGYV9VFD8HTPZ4GKQ4SL&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_126&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGYV9VFD8HTPZ4.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"realme X50 Pro (Moss Green, 128 GB)","₹41,999",https://rukminim2.flixcart.com/image/312/312/k6zda4w0/mobile/h/y/8/realme-x50-pro-rmx2076-original-imafpbbvbwfcpz2r.jpeg?q=70,https://www.flipkart.com/realme-x50-pro-moss-green-128-gb/p/itm13d1770db35a3?pid=MOBFP6WYZGFBGHFE&lid=LSTMOBFP6WYZGFBGHFE2QDC38&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_127&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBFP6WYZGFBGHFE.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"vivo V23 5G (Sunshine Gold, 128 GB)","₹29,990",https://rukminim2.flixcart.com/image/312/312/ky0g58w0/mobile/6/7/j/-original-imagabvqfqsgnzfu.jpeg?q=70,https://www.flipkart.com/vivo-v23-5g-sunshine-gold-128-gb/p/itmd61cca4e5dbc8?pid=MOBGA25PGYUZCVTH&lid=LSTMOBGA25PGYUZCVTHU6FJNJ&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_128&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGA25PGYUZCVTH.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"vivo V21 5G (Dusk Blue, 128 GB)","₹21,490",https://rukminim2.flixcart.com/image/312/312/ko1smfk0/mobile/r/v/p/v21-5g-pd2083f-ex-vivo-original-imag2kzc5ahy9cfk.jpeg?q=70,https://www.flipkart.com/vivo-v21-5g-dusk-blue-128-gb/p/itm9ec0280d66549?pid=MOBG2AFC9GG6KCEP&lid=LSTMOBG2AFC9GG6KCEPTSETE5&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_129&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBG2AFC9GG6KCEP.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"LAVA AGNI 2 5G (Glass Iron, 256 GB)","₹25,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/0/1/agni-2-5g-lxx504-lava-original-imagv8mrktbffhfz.jpeg?q=70,https://www.flipkart.com/lava-agni-2-5g-glass-iron-256-gb/p/itmb8f9d8e7c62ab?pid=MOBGV8MRVBNNWTEM&lid=LSTMOBGV8MRVBNNWTEMAGLUFC&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_130&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGV8MRVBNNWTEM.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"REDMI K50i 5G (Stealth Black, 128 GB)","₹25,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/s/g/-original-imagq35cvc36ahur.jpeg?q=70,https://www.flipkart.com/redmi-k50i-5g-stealth-black-128-gb/p/itm7e8ccc2414510?pid=MOBGHDXFDQBQZ2RV&lid=LSTMOBGHDXFDQBQZ2RVUBSSHU&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_131&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGHDXFDQBQZ2RV.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"LAVA AGNI 2 5G (Glass Heather, 256 GB)","₹25,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/u/p/agni-2-5g-lxx504-lava-original-imagv8mh67g26gtz.jpeg?q=70,https://www.flipkart.com/lava-agni-2-5g-glass-heather-256-gb/p/itmb8f9d8e7c62ab?pid=MOBGV8MMCZM2THUY&lid=LSTMOBGV8MMCZM2THUYQIVTNV&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_132&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGV8MMCZM2THUY.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"SAMSUNG Galaxy A53 (Awesome Blue, 128 GB)","₹33,499",https://rukminim2.flixcart.com/image/312/312/l3xcr680/mobile/a/x/k/-original-imagexezkeefuadb.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-a53-awesome-blue-128-gb/p/itm3ceac537b62e9?pid=MOBGCFVYUHHUJFNY&lid=LSTMOBGCFVYUHHUJFNYTXFWRY&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_133&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGCFVYUHHUJFNY.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"Xiaomi 11Lite NE (Vinyl Black, 128 GB)","₹22,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/u/4/-original-imag7f6chqmz5hzd.jpeg?q=70,https://www.flipkart.com/xiaomi-11lite-ne-vinyl-black-128-gb/p/itme31941c31379f?pid=MOBG7F6CHRSS3B73&lid=LSTMOBG7F6CHRSS3B73YF1WBW&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_134&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBG7F6CHRSS3B73.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"OPPO Reno8 5G (Shimmer Gold, 128 GB)","₹38,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/o/3/-original-imaggg5rj8sdgzse.jpeg?q=70,https://www.flipkart.com/oppo-reno8-5g-shimmer-gold-128-gb/p/itmba1bc0bf67ccc?pid=MOBGFPE5ZNPQQWXV&lid=LSTMOBGFPE5ZNPQQWXVYO31KE&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_135&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGFPE5ZNPQQWXV.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"realme Narzo 50 Pro 5G (Hyper Black, 128 GB)","₹27,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/o/v/narzo-50-pro-5g-rmx3395-realme-original-imagggt8gyxmjwba.jpeg?q=70,https://www.flipkart.com/realme-narzo-50-pro-5g-hyper-black-128-gb/p/itmafd17f08bdd1b?pid=MOBGGGT9B77WG8ZH&lid=LSTMOBGGGT9B77WG8ZH1BFIG1&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_136&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGGGT9B77WG8ZH.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"realme Narzo 50 Pro 5G (Hyper Blue, 128 GB)","₹27,999",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/o/d/narzo-50-pro-5g-rmx3395-realme-original-imagggtckbyzrhyv.jpeg?q=70,https://www.flipkart.com/realme-narzo-50-pro-5g-hyper-blue-128-gb/p/itmafd17f08bdd1b?pid=MOBGGGTCWQPK8ZZY&lid=LSTMOBGGGTCWQPK8ZZYZYPU02&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_137&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGGGTCWQPK8ZZY.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"OPPO K10 5G (Ocean Blue, 128 GB)","₹25,999",https://rukminim2.flixcart.com/image/312/312/l4d2ljk0/mobile/x/d/z/-original-imagf9wt5emzsjqz.jpeg?q=70,https://www.flipkart.com/oppo-k10-5g-ocean-blue-128-gb/p/itm28cf887931942?pid=MOBGEWUYZ2Z9FSQG&lid=LSTMOBGEWUYZ2Z9FSQGC2YHFU&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_138&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGEWUYZ2Z9FSQG.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"SAMSUNG Galaxy A33 (Awesome Black, 128 GB)","₹29,990",https://rukminim2.flixcart.com/image/312/312/l3xcr680/mobile/n/u/4/-original-imagexeyrcz5ckyy.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-a33-awesome-black-128-gb/p/itm73222831636e6?pid=MOBGCS4JFXZWACHD&lid=LSTMOBGCS4JFXZWACHD4CPY8Y&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_139&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGCS4JFXZWACHD.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"OPPO Reno7 5G (Startrails Blue, 256 GB)","₹37,990",https://rukminim2.flixcart.com/image/312/312/kzhbfrk0/mobile/f/f/d/-original-imagbgxf8sggrnyc.jpeg?q=70,https://www.flipkart.com/oppo-reno7-5g-startrails-blue-256-gb/p/itm6110d8481be93?pid=MOBGB5WXUMEN6HDZ&lid=LSTMOBGB5WXUMEN6HDZ4IB1CN&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_140&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGB5WXUMEN6HDZ.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"realme X50 Pro (Moss Green, 256 GB)","₹47,999",https://rukminim2.flixcart.com/image/312/312/k6zda4w0/mobile/h/y/8/realme-x50-pro-rmx2076-original-imafpbbvbwfcpz2r.jpeg?q=70,https://www.flipkart.com/realme-x50-pro-moss-green-256-gb/p/itm13d1770db35a3?pid=MOBFP6WYFBVHDHY8&lid=LSTMOBFP6WYFBVHDHY8GUPJMY&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_141&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBFP6WYFBVHDHY8.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"vivo V23 5G (Stardust Black, 128 GB)","₹25,999",https://rukminim2.flixcart.com/image/312/312/ky0g58w0/mobile/c/a/v/-original-imagabvq2zhfb2fk.jpeg?q=70,https://www.flipkart.com/vivo-v23-5g-stardust-black-128-gb/p/itmd61cca4e5dbc8?pid=MOBGA25PA8FHSKGP&lid=LSTMOBGA25PA8FHSKGPOBARO2&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_142&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBGA25PA8FHSKGP.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"Redmi K20 Pro (Glacier Blue, 128 GB)","₹28,999",https://rukminim2.flixcart.com/image/312/312/jxz0brk0/mobile/w/s/r/redmi-k20-pro-na-original-imafgb4ye45dtzvf.jpeg?q=70,https://www.flipkart.com/redmi-k20-pro-glacier-blue-128-gb/p/itmfgfjthe3dyjp3?pid=MOBFG7UYZ7DCKWSR&lid=LSTMOBFG7UYZ7DCKWSRHOQYRI&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_143&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBFG7UYZ7DCKWSR.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"Mi 11X Pro 5G (Lunar White, 128 GB)","₹27,999",https://rukminim2.flixcart.com/image/312/312/kox8b680/mobile/r/z/z/11x-pro-5g-11x-pro-mi-original-imag39qjujuhjerp.jpeg?q=70,https://www.flipkart.com/mi-11x-pro-5g-lunar-white-128-gb/p/itmca65d279a84c8?pid=MOBG36HS6NCQUZRX&lid=LSTMOBG36HS6NCQUZRXVH9R4B&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_6_144&otracker=search&otracker1=search&fm=organic&iid=73f9d97b-6387-4551-88b6-92bc4e841f96.MOBG36HS6NCQUZRX.SEARCH&ppt=None&ppn=None&ssid=ttdire070w0000001705741496148&qH=f86e97a4fe2b10a6
"OPPO Reno2 F (Sky White, 128 GB)","₹28,990",https://rukminim2.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/e/k/j/reno2-f-128-d-cph1989-oppo-8-original-imafh2ctdgd7umda.jpeg?q=70,https://www.flipkart.com/oppo-reno2-f-sky-white-128-gb/p/itm8413e7eb0b195?pid=MOBFH274NFFY7AZW&lid=LSTMOBFH274NFFY7AZWVZPASS&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_7_145&otracker=search&otracker1=search&fm=organic&iid=7b05a458-2abe-40df-ada3-a0c2de959cc5.MOBFH274NFFY7AZW.SEARCH&ppt=None&ppn=None&ssid=3x2axattn40000001705741496683&qH=f86e97a4fe2b10a6
"SAMSUNG Galaxy M52 5G (Blazing Black, 128 GB)","₹27,990",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/5/r/-original-imag7h2tmrsaugcz.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-m52-5g-blazing-black-128-gb/p/itm477d856655dad?pid=MOBGHDXFRMTTMG5J&lid=LSTMOBGHDXFRMTTMG5JRZSMGE&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_7_146&otracker=search&otracker1=search&fm=organic&iid=7b05a458-2abe-40df-ada3-a0c2de959cc5.MOBGHDXFRMTTMG5J.SEARCH&ppt=None&ppn=None&ssid=3x2axattn40000001705741496683&qH=f86e97a4fe2b10a6
"OPPO F17 Pro (Matte Black, 128 GB)","₹25,990",https://rukminim2.flixcart.com/image/312/312/kekadu80/mobile/y/q/5/oppo-f17-pro-cph2119-original-imafv7pxgndwsekf.jpeg?q=70,https://www.flipkart.com/oppo-f17-pro-matte-black-128-gb/p/itm4e2fc7ddc621c?pid=MOBFVYVXMYEUDPTY&lid=LSTMOBFVYVXMYEUDPTYQN71JQ&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_7_147&otracker=search&otracker1=search&fm=organic&iid=7b05a458-2abe-40df-ada3-a0c2de959cc5.MOBFVYVXMYEUDPTY.SEARCH&ppt=None&ppn=None&ssid=3x2axattn40000001705741496683&qH=f86e97a4fe2b10a6
"realme X7 Max (Mercury Silver, 128 GB)","₹29,999",https://rukminim2.flixcart.com/image/312/312/kpbipow0/mobile/n/o/p/x7-max-rmx3031-realme-original-imag3kpnzv6nzwq2.jpeg?q=70,https://www.flipkart.com/realme-x7-max-mercury-silver-128-gb/p/itm9321fdf5ebc65?pid=MOBG2BE84HFF7DVN&lid=LSTMOBG2BE84HFF7DVNYEYUXC&marketplace=FLIPKART&q=smartphone+under+30000&store=tyy%2F4io&srno=s_7_148&otracker=search&otracker1=search&fm=organic&iid=7b05a458-2abe-40df-ada3-a0c2de959cc5.MOBG2BE84HFF7DVN.SEARCH&ppt=None&ppn=None&ssid=3x2axattn40000001705741496683&qH=f86e97a4fe2b10a6
